1881.00,1645.74,    0, 2384,2
1887.19,1606.90,    0, 1649,1
1897.44,1593.21,    0,  155,2
1877.45,1586.39,    0,  600,2
1868.03,1591.58,    0,  771,2
1887.08,1596.49,    0, 1137,1
1860.55,1648.05,    0, 1979,2
1863.62,1593.63,    0,  997,2
1843.32,1604.89,    0,  452,2
1858.15,1593.27,    0,  516,2
1828.18,1616.49,    0,  809,2
1881.00,1645.74,    0, 2091,2
1864.52,1598.40,    0,  989,2
1881.00,1645.74,    0, 2219,2
1867.54,1666.67,    0, 1027,2
1892.75,1591.89,    0,  373,2
1831.19,1617.06,    0,  416,2
1825.81,1633.66,    0,  697,2
1833.31,1664.68,    0,  684,2
1826.47,1634.52,    0,  941,2
1860.77,1636.30,    0, 1807,2
1881.00,1645.74,    0, 2054,2
1906.77,1662.55,    0,  722,1
1863.95,1609.71,    0, 1739,2
1865.18,1648.37,    0, 2033,2
1874.48,1589.21,    0,  568,2
1875.93,1635.90,    0, 1827,1
1840.40,1614.11,    0, 1567,2
1882.03,1589.83,    0,  719,2
1857.75,1602.95,    0, 1605,2
1828.74,1631.40,    0,  866,2
1881.00,1645.74,    0, 2333,2
1830.85,1606.40,    0,  274,2
1860.97,1643.29,    0, 2296,2
1833.27,1664.97,    0,  571,2
1885.97,1590.96,    0,  377,2
1900.74,1637.02,    0, 1915,1
1834.85,1605.70,    0,  737,2
1859.99,1655.76,    0, 2290,2
1856.81,1656.08,    0, 1451,2
1840.19,1602.94,    0,  963,2
1867.59,1603.02,    0, 1380,2
1854.99,1587.05,    0,    0,2
1891.05,1593.51,    0,  462,2
1881.00,1645.74,    0, 2626,2
1834.92,1600.00,    0,  600,2
1850.73,1605.86,    0, 1537,2
1847.77,1596.76,    0, 1195,2
1848.85,1610.68,    0, 2106,2
1872.51,1589.04,    0,  419,2
1860.06,1601.59,    0, 1336,2
1879.95,1652.23,    0, 1773,2
1881.00,1645.74,    0, 2297,2
1866.73,1631.54,    0, 1721,2
1852.38,1594.51,    0,  968,2
1858.00,1601.43,    0, 1441,2
1821.18,1637.71,    0,  338,2
1881.00,1645.74,    0, 2094,2
1895.57,1615.43,    0, 1046,1
1842.13,1626.54,    0, 1898,2
1828.82,1614.34,    0,  969,2
1852.60,1639.33,    0, 2264,2
1867.49,1598.14,    0, 1085,2
1850.87,1612.55,    0, 1811,2
1841.05,1630.56,    0, 1722,2
1880.80,1625.32,    0, 1644,1
1821.90,1628.97,    0,  635,2
1855.25,1652.46,    0, 1746,2
1841.83,1594.92,    0,  101,2
1840.87,1639.51,    0, 1807,2
1875.16,1586.91,    0,  503,2
1840.78,1617.70,    0, 2003,2
1881.00,1645.74,    0, 2393,2
1851.91,1598.60,    0, 1181,2
1885.05,1642.20,    0, 2253,1
1855.73,1644.99,    0, 2181,2
1878.49,1628.10,    0, 1899,1
1859.68,1588.09,    0,    3,2
1889.23,1590.47,    0,  698,2
1881.00,1645.74,    0, 1787,2
1844.00,1659.51,    0, 1499,2
1844.45,1638.54,    0, 2453,2
1873.43,1663.78,    0, 1691,2
1845.62,1597.88,    0,  644,2
1885.53,1626.21,    0, 1641,1
1857.23,1623.96,    0, 2355,2
1827.39,1653.29,    0,  697,2
1859.75,1588.56,    0,  692,2
1852.09,1596.24,    0, 1530,2
1842.14,1618.78,    0, 1684,2
1831.83,1611.46,    0,  700,2
1831.79,1612.74,    0,  731,2
1855.54,1589.77,    0,  132,2
1821.76,1630.73,    0,  527,2
1844.54,1624.61,    0, 1928,2
1881.00,1645.74,    0, 2831,2
1825.74,1627.48,    0,  963,2
1830.56,1650.82,    0,  641,2
1872.61,1590.28,    0,  646,2
1870.70,1623.02,    0, 1999,1
1894.66,1642.87,    0, 1992,1
1827.96,1642.06,    0, 1005,2
1853.60,1589.38,    0,  627,2
1840.06,1636.83,    0, 1726,2
1861.66,1643.34,    0, 2082,2
1875.13,1590.78,    0, 1085,2
1858.17,1602.95,    0, 1396,2
1860.25,1618.16,    0, 2008,2
1842.89,1600.11,    0,  542,2
1850.85,1605.79,    0, 1523,2
1859.29,1585.98,    0,  403,2
1841.64,1610.17,    0, 1204,2
1824.66,1621.44,    0,  546,2
1869.08,1589.57,    0,  606,2
1878.96,1593.70,    0,  975,2
1847.60,1599.07,    0,  950,2
1861.44,1626.85,    0, 2380,2
1872.55,1625.11,    0, 2001,1
1881.00,1645.74,    0, 1908,2
1838.91,1620.61,    0, 1612,2
1850.40,1636.30,    0, 2495,2
1881.00,1645.74,    0, 2785,2
1850.49,1599.74,    0, 1104,2
1855.94,1603.11,    0, 1713,2
1889.71,1606.42,    0, 1284,1
1884.70,1657.75,    0, 1277,1
1834.97,1613.47,    0, 1169,2
1873.05,1633.19,    0, 2236,1
1847.91,1610.77,    0, 1485,2
1835.36,1612.86,    0,  958,2
1876.30,1646.44,    0, 2126,1
1862.18,1639.79,    0, 2201,2
1875.41,1662.91,    0, 2223,1
1853.19,1641.44,    0, 2754,2
1860.38,1638.36,    0, 2678,2
1827.70,1646.96,    0, 1063,2
1866.45,1597.91,    0,  941,2
1842.94,1605.28,    0, 1115,2
1828.35,1607.89,    0,  459,2
1884.49,1625.87,    0, 2354,1
1846.03,1644.62,    0, 1949,2
1849.12,1627.15,    0, 2039,2
1835.25,1634.50,    0,  931,2
1853.96,1589.33,    0,  883,2
1837.98,1599.73,    0,  910,2
1838.11,1615.76,    0, 1401,2
1863.89,1638.58,    0, 1906,2
1823.03,1635.78,    0,  833,2
1836.41,1610.96,    0, 1260,2
1822.75,1643.27,    0,  800,2
