1468.79,1269.03,    0, 2700,2
1533.06,1261.31,    0, 2084,2
1533.43,1252.81,    0, 1801,2
1504.07,1272.35,    0, 2768,1
1483.72,1285.22,    0, 2056,2
1496.88,1237.44,    0, 1678,2
1469.79,1280.05,    0, 1857,2
1542.14,1276.82,    0, 1205,2
1481.44,1233.76,    0, 1650,2
1513.19,1287.97,    0, 1847,1
1527.79,1312.05,    0, 1833,1
1483.72,1285.22,    0, 2122,2
1489.96,1259.19,    0, 2809,2
1513.70,1315.99,    0, 1163,1
1541.22,1289.56,    0, 1657,2
1462.87,1275.48,    0, 2761,2
1499.04,1264.75,    0, 1992,2
1511.50,1260.78,    0, 1721,2
1498.66,1294.16,    0, 1939,1
1474.17,1245.49,    0, 1725,2
1483.72,1285.22,    0, 2684,2
1471.17,1229.49,    0, 2068,2
1479.81,1269.46,    0, 1860,2
1477.60,1225.49,    0, 1232,2
1483.72,1285.22,    0, 1745,2
1449.34,1259.06,    0, 2294,2
1500.01,1240.34,    0, 2553,2
1525.69,1300.75,    0, 1566,1
1483.72,1285.22,    0, 2220,2
1532.13,1288.87,    0, 2171,1
1512.86,1278.15,    0, 2531,1
1464.70,1253.75,    0, 1508,2
1483.72,1285.22,    0, 1303,2
1517.51,1268.88,    0, 1913,1
1513.45,1304.40,    0, 1880,1
1483.72,1285.22,    0, 2168,2
1483.72,1285.22,    0, 2198,2
1468.92,1241.42,    0, 2512,2
1454.37,1255.91,    0, 1750,2
1517.54,1285.68,    0, 2195,1
1494.72,1232.91,    0, 1659,2
1461.95,1260.86,    0, 1901,2
1483.72,1285.22,    0, 2868,2
1503.17,1297.94,    0, 1721,1
1489.92,1222.90,    0,  819,2
1514.80,1296.09,    0, 2279,1
1530.43,1292.46,    0, 1733,1
1465.29,1249.63,    0, 1447,2
1528.40,1266.41,    0, 1797,2
1483.72,1285.22,    0, 2118,2
1474.84,1243.19,    0, 1910,2
1508.64,1268.26,    0, 1852,2
1494.80,1314.51,    0, 2001,1
1537.66,1285.04,    0, 2588,1
1503.25,1311.13,    0, 1799,1
1473.17,1271.03,    0, 3073,2
1483.72,1285.22,    0, 2062,2
1493.81,1247.37,    0, 1977,2
1525.24,1277.69,    0, 2138,1
1511.97,1265.05,    0, 2550,2
1509.38,1270.98,    0, 1852,1
1483.72,1285.22,    0, 2473,2
1518.36,1311.56,    0, 1938,1
1499.88,1284.39,    0, 1430,1
1514.18,1268.94,  621, 2490,1
1483.72,1285.22,    0, 2175,2
1489.43,1291.33,    0, 2008,1
1483.72,1285.22,    0, 2035,2
1470.13,1240.64,    0, 2313,2
1542.59,1293.97,    0, 1373,2
1474.22,1257.56,    0, 1718,2
1499.69,1312.02,    0, 1822,1
1519.92,1275.20,    0, 2949,1
1490.45,1282.48,    0, 1992,1
1480.58,1283.20,    0, 2142,1
1483.72,1285.22,    0, 2034,2
1491.67,1261.80,    0, 2004,2
1520.23,1263.78,    0, 2535,2
1467.79,1255.17,    0, 1791,2
1518.03,1304.01,    0, 1429,1
1450.80,1257.51,    0, 1477,2
1462.84,1246.15,    0, 1636,2
1483.72,1285.22,    0, 2312,2
1483.72,1285.22, 2480, 2607,1
1464.95,1273.35,    0, 1839,2
1533.61,1294.89,    0, 1778,1
1509.68,1309.71,    0, 1755,1
1479.81,1269.46,    0, 1994,2
1473.85,1265.31,    0, 1793,2
1488.90,1281.89,    0, 2028,1
1531.19,1303.15,    0, 1516,1
1518.40,1302.13,    0, 1447,1
1483.61,1231.31,    0,  706,2
1534.56,1305.74,    0, 1282,1
1499.11,1324.76,    0, 1805,1
1472.30,1244.30,    0, 1703,2
1525.79,1274.48,    0, 2140,1
1483.72,1285.22,    0, 2213,2
1521.77,1298.04,    0, 2041,1
1483.72,1285.22,    0, 2003,2
1469.81,1246.38,    0, 1121,2
1448.68,1258.19,    0, 1343,2
1484.28,1226.29,    0, 1482,2
1522.33,1269.72,    0, 2172,1
1469.48,1280.36,    0, 2015,2
1458.64,1310.51,    0, 1479,1
1473.24,1250.96,    0, 2066,2
1467.57,1257.45,    0, 1791,2
1508.27,1294.31,    0, 1869,1
1488.78,1272.98,    0, 2850,2
1466.48,1280.72,    0, 2296,2
1468.24,1270.67,    0, 2317,2
1479.39,1286.20,    0, 2607,2
1490.58,1241.61,    0, 1779,2
1522.55,1280.20,    0, 1788,1
1523.98,1300.52,    0, 2234,1
1483.72,1285.22,    0, 2454,2
1520.72,1280.61,    0, 2631,1
1483.72,1285.22,    0, 2229,2
1540.27,1292.89,    0, 2081,1
1512.23,1310.68,    0, 1813,1
1515.97,1254.74,    0, 1691,2
1523.60,1300.83,    0, 1809,1
1514.25,1266.83,    0, 1982,2
1474.23,1226.45,    0, 1241,2
1534.65,1279.14,    0, 1760,1
1504.39,1294.37,    0, 2554,1
1495.93,1287.50,    0, 2589,1
1472.88,1248.91,    0, 2247,2
1531.58,1305.77,    0, 2132,1
