1609.91,1432.63,    0, 1249,1
1596.81,1368.02,    0, 1164,2
1598.19,1394.53,    0, 1729,2
1603.58,1436.50,    0, 1223,1
1660.52,1410.37,    0, 1167,2
1667.04,1402.62,    0, 1341,2
1632.53,1392.71,    0, 1844,2
1659.55,1417.93,    0, 1645,2
1595.32,1401.27,    0, 2322,1
1575.54,1376.28,    0, 1158,1
1651.10,1385.82,    0, 1346,2
1656.73,1420.38,    0, 1199,2
1598.19,1394.53,    0, 2131,2
1626.93,1382.25,    0, 2018,2
1598.19,1394.53,    0, 2730,2
1649.32,1428.67,    0, 1109,2
1598.19,1394.53,    0, 1909,2
1598.19,1394.53,    0, 2696,2
1656.38,1416.06,    0, 1308,2
1597.54,1353.29,    0,  780,1
1593.51,1359.65,    0,  753,1
1594.64,1361.10,    0, 1014,1
1600.35,1350.97, 1677,  548,1
1649.28,1420.75,    0, 1849,2
1629.39,1413.43,    0, 1982,1
1632.83,1418.86,    0, 1913,1
1642.95,1411.03,    0, 1931,2
1662.15,1400.47,    0, 2177,2
1590.36,1374.33,    0, 1043,1
1599.41,1358.19,    0,  720,2
1632.44,1444.06,    0,  937,2
1598.19,1394.53,    0, 2658,2
1629.07,1378.94,    0, 2147,2
1637.80,1435.68,    0, 1307,2
1598.19,1394.53,    0, 2716,2
1650.64,1409.60,    0, 1686,2
1571.54,1374.01,    0,  100,1
1631.38,1390.08,    0, 1705,2
1598.19,1394.53,    0, 1884,2
1655.66,1421.27,    0, 1709,2
1639.25,1375.73,    0, 1841,2
1579.26,1420.94,    0,  903,1
1586.30,1365.35,    0,  878,2
1669.07,1388.23,    0,  473,2
1604.78,1358.20,    0, 1220,2
1598.19,1394.53,    0, 2309,2
1609.31,1395.51,    0, 1915,1
1620.01,1425.89,    0, 2174,1
1621.41,1387.17,    0, 2346,2
1615.19,1343.94,    0,  802,1
1587.15,1413.12,    0, 1855,1
1641.79,1440.40,    0,  822,2
1594.78,1417.35,    0, 1593,1
1629.42,1421.86,    0, 1893,1
1570.40,1390.75,    0,  741,1
1637.96,1429.60,    0, 1996,1
1591.17,1373.18,    0,  539,1
1631.57,1376.03,    0, 1930,2
1598.19,1394.53,    0, 1953,2
1658.54,1402.45,    0, 1188,2
1606.62,1352.05,    0, 1027,2
1637.13,1376.22,    0, 2037,2
1651.73,1425.23,    0, 1325,2
1579.34,1370.31,    0,  771,1
1601.27,1349.88,    0, 1324,1
1636.30,1421.34,    0, 1835,1
1616.48,1347.14,    0,  427,2
1631.48,1442.21,    0, 1121,2
1592.30,1371.40,    0, 1185,1
1645.09,1431.01,    0, 1226,2
1617.32,1348.49,    0, 1423,2
1598.19,1394.53,    0, 1821,2
1607.94,1432.23,    0, 1369,1
1645.58,1431.76,    0, 1688,2
1661.18,1422.95,    0,  610,2
1659.63,1394.44,    0, 1199,2
1647.26,1391.20,    0, 1889,2
1595.13,1350.33,    0, 1156,2
1596.54,1366.08,    0, 1109,2
1611.29,1403.93,  641, 1201,1
1626.44,1437.44,    0, 1238,1
