1774.76,1558.09,    0, 2134,1
1823.73,1618.90,    0, 1107,2
1793.79,1588.40,    0, 2411,1
1799.53,1617.60,  555, 1364,1
1848.22,1587.02,    0, 1031,2
1828.79,1559.57,    0, 1802,2
1843.08,1568.58,    0, 1803,2
1848.46,1602.93,    0, 1274,2
1839.29,1609.01,    0,  948,2
1823.10,1620.03,    0, 1020,2
1792.11,1571.63,    0, 2114,2
1762.37,1566.47,    0, 1057,1
1787.35,1600.04,    0, 2528,1
1800.98,1597.27,    0, 2950,1
1779.90,1578.25,    0, 1746,1
1839.97,1603.54,    0, 1293,2
1810.39,1616.39,  924, 1933,1
1788.32,1584.52,    0, 2113,1
1779.53,1581.26,    0, 1994,1
1849.27,1579.48,    0, 1334,2
1779.07,1551.49,    0, 1514,2
1850.78,1596.07,    0,  910,2
1829.79,1574.36,    0, 2298,2
1777.27,1549.81,    0,  785,1
1814.63,1569.36,    0, 2361,2
1820.15,1577.29,    0, 2232,2
1815.29,1583.91,    0, 2331,1
1783.00,1591.75,    0, 1291,1
1768.94,1547.42,    0,  676,1
1830.62,1572.93,    0, 1787,2
1835.98,1594.38,    0, 1542,2
1776.89,1542.03,    0,  433,1
1785.50,1545.59,    0, 1621,2
1781.18,1542.25, 1834, 1197,1
1837.06,1610.80,    0, 1291,2
1821.79,1613.71,    0, 1200,1
1826.90,1609.54,    0, 1371,1
1775.32,1572.87,    0, 2115,1
1827.57,1570.11,    0, 2064,2
1838.60,1583.12,    0, 1852,2
1828.90,1605.91,    0, 1488,1
1779.05,1549.02,    0, 2016,2
1837.49,1603.35,    0, 1578,2
1826.26,1620.68,    0, 1167,2
1833.91,1586.10,    0, 2012,2
1789.59,1532.66,    0, 1386,1
1817.27,1591.40,    0, 1757,1
1814.43,1568.20,    0, 2035,2
1800.28,1618.32,    0, 1389,1
1822.84,1580.34,    0, 2105,2
1836.75,1598.84,    0, 1652,2
1823.16,1608.51,    0, 1469,1
1766.76,1556.30,    0, 1770,1
