 972.48, 758.76,    0, 1499,2
 927.41, 688.73,    0, 1898,1
 890.64, 745.92,    0, 3866,1
 917.63, 698.81,    0, 2998,1
 929.24, 783.00, 1149, 1947,1
 901.73, 711.88,    0, 2597,1
 963.80, 759.21,    0, 3301,2
 895.00, 707.27,    0, 4395,1
 925.43, 688.61,    0, 3366,1
 968.28, 757.18,    0, 2075,2
 947.54, 729.72,    0, 3047,2
 962.77, 766.23,    0, 3904,2
 931.77, 727.31,    0, 3060,2
 924.67, 737.77,    0, 4516,1
 902.31, 716.95,    0, 1637,1
 964.50, 759.74,    0, 1464,2
 930.38, 773.84,    0, 2637,1
 948.51, 776.69,    0, 3993,2
 928.55, 783.28,    0, 3136,2
 922.39, 696.09,    0, 4287,1
 946.96, 756.22,    0, 2466,1
 913.82, 707.99,    0, 3585,1
 950.64, 779.24,    0, 1032,2
 947.99, 775.01,    0, 1396,2
 951.36, 772.49,    0, 1721,2
 958.20, 748.44,    0, 3160,2
 914.75, 751.12,    0, 2266,1
 939.99, 760.46,    0, 2257,1
 949.43, 768.90,    0, 3388,2
 947.75, 739.68,    0, 3251,2
 886.53, 729.43,    0, 4024,1
 909.55, 706.17,    0, 4029,1
 943.32, 780.50,    0, 2065,2
 939.43, 776.53,    0, 2365,1
 895.34, 725.65,    0, 2442,1
 939.71, 781.21,    0, 3017,2
 946.59, 730.96,    0, 4012,2
 954.33, 779.19,    0, 1745,2
 926.50, 712.85,    0, 3081,2
 969.14, 768.01,    0, 1415,2
 975.83, 752.53,    0, 2254,2
 901.35, 704.44,    0, 2157,1
 915.68, 717.29,    0, 4308,1
 928.59, 720.81,    0, 5333,2
 923.80, 744.15,    0, 3968,1
 955.19, 756.52,    0, 3747,2
 956.69, 765.08,    0, 2465,2
 931.77, 727.31,    0, 3633,2
 958.84, 750.66,    0, 2525,2
 916.94, 758.13,    0, 4184,1
 962.62, 737.70,    0, 2514,2
 968.73, 740.44,    0, 4173,2
 892.43, 732.09,    0, 1526,1
 957.21, 776.89,    0, 1931,2
 914.91, 734.03,    0, 2161,1
 946.71, 749.53,    0, 3656,2
 965.95, 753.17,    0, 2110,2
 946.01, 721.26,    0, 3202,2
 955.85, 765.49,    0, 1838,2
 957.08, 774.20,    0, 1349,2
 938.55, 767.57,    0, 1910,1
 938.88, 750.14,    0, 2878,1
 923.54, 752.75,    0, 3992,1
 911.60, 706.04,    0, 3496,1
 917.11, 692.54,    0, 3110,1
 950.96, 747.42,    0, 2284,2
 929.94, 703.43,    0, 4672,2
 926.07, 735.13,    0, 2829,1
 941.40, 750.47,    0, 2516,1
 910.89, 756.95,    0, 3630,1
 937.14, 750.46,    0, 4018,1
 958.26, 742.51,    0, 3628,2
 949.50, 777.28,    0, 1360,2
 918.93, 703.12,    0, 2961,1
 903.18, 727.26,    0, 2289,1
 914.72, 730.84,    0, 4601,1
 905.45, 713.98,    0, 3113,1
 934.08, 701.34,    0, 4301,1
 958.91, 757.94,    0, 4324,2
 911.21, 752.93,    0, 3930,1
 955.59, 714.27,    0, 2226,2
 946.88, 774.33,    0, 1186,2
 940.53, 761.00,    0, 2640,1
 942.35, 772.13,    0, 2024,1
 899.71, 718.12,    0, 2759,1
 911.94, 739.99,    0, 4086,1
 932.40, 783.21,    0, 1225,2
 910.67, 739.60,    0, 2445,1
 976.65, 752.34,    0, 2210,2
 936.05, 700.76,    0, 1663,2
 949.58, 740.12,    0, 3547,2
 977.43, 750.68,    0, 1866,2
 970.18, 765.30,    0, 1445,2
 952.03, 758.11,    0, 1763,2
 972.16, 749.16,    0, 2081,2
 917.74, 697.25, 3617, 3241,1
 953.61, 768.56,    0, 1781,2
 896.25, 713.50,    0, 2912,1
 951.11, 768.14,    0, 1462,2
 945.04, 777.51,    0, 2551,2
 946.89, 748.21,    0, 2614,2
 946.58, 751.87,    0, 2350,1
 969.27, 763.83,    0, 1553,2
 953.17, 748.46,    0, 2725,2
 904.35, 723.06,    0, 2740,1
 956.75, 777.73,    0,  579,2
 931.77, 727.31,    0, 4567,2
 958.16, 768.65,   52, 1526,1
 902.99, 742.90,    0, 4993,1
 914.62, 703.92,    0, 2797,1
 972.09, 751.50,    0, 2068,2
 969.50, 764.38,    0, 2031,2
 911.09, 715.94,    0, 1847,1
 966.80, 760.71,    0, 2299,2
 926.81, 782.74,    0, 1080,2
 913.61, 701.30,    0, 3184,1
 939.00, 781.27,    0, 3662,2
 946.90, 729.25,    0, 2501,2
 913.19, 741.76,    0, 4455,1
 947.63, 753.42,    0, 2829,2
 923.11, 697.87, 2104, 1694,1
 903.15, 715.85,    0, 2858,1
 897.23, 708.18,    0, 1426,1
 966.70, 758.69,    0, 2027,2
 948.06, 741.10,    0, 2322,2
 906.67, 713.35,    0, 2975,1
 960.16, 725.80,    0, 2088,2
 950.57, 731.35,    0, 3281,2
 963.32, 737.48,    0, 2986,2
 939.18, 764.47,    0, 2066,1
 967.43, 744.97,    0, 1681,2
 962.82, 759.68,    0, 1627,2
 893.89, 714.28,    0, 2212,1
 906.70, 700.83,    0, 2347,1
 950.52, 771.78,    0, 4022,2
 971.01, 760.45,    0, 2333,2
 906.47, 711.11,    0, 1748,1
 943.34, 721.97,    0, 3214,2
 908.28, 702.48, 3697, 3461,1
 951.30, 731.97,    0, 4041,2
 937.31, 783.38,    0, 4254,2
 959.36, 737.70,    0, 3259,2
 918.59, 741.29,    0, 2720,1
 915.93, 692.26,    0, 1031,1
 947.64, 744.59,    0, 2965,2
 967.13, 765.60,  275, 1818,1
 957.99, 753.15,    0, 4265,2
 971.54, 740.30,    0, 1971,2
 947.13, 778.54,    0, 1287,2
 946.02, 738.13,    0, 3466,2
 909.48, 706.82,    0, 2575,1
 968.78, 758.72,    0, 3743,2
 961.35, 751.82,    0, 3684,2
 974.18, 761.41,    0, 2776,2
 949.91, 768.99,    0, 2135,2
 906.81, 704.90,    0, 1706,1
 967.72, 766.20, 1286, 2812,1
 911.58, 696.15,    0, 1867,1
 960.98, 739.45,    0, 1954,2
 908.15, 744.71,    0, 4451,1
 956.67, 751.66,    0, 2230,2
 913.08, 706.04,    0, 2258,1
 930.42, 688.56,    0, 1917,1
 922.47, 729.36, 2953, 3400,1
 975.30, 759.35,    0, 1306,2
 915.87, 693.87, 2031, 1602,1
 947.12, 730.87,    0, 3462,2
 951.05, 774.99,    0, 1049,2
 973.77, 755.31,    0, 1786,2
 893.33, 723.33,    0, 3947,1
 962.67, 761.33,    0, 4167,2
 927.96, 695.10,    0, 4100,1
 923.70, 706.88,    0, 2058,1
 900.83, 746.53,    0, 3285,1
 931.77, 727.31,    0, 3032,2
 945.85, 723.47,    0, 4157,2
 949.51, 772.51,    0, 2534,2
 893.61, 715.74,    0, 1530,1
 970.90, 714.95,    0, 2391,2
 942.93, 763.34,    0, 1452,1
 971.66, 711.71,    0, 3343,2
 918.08, 752.24,    0, 3467,1
 971.24, 765.74,    0, 3316,2
 948.02, 746.69,    0, 2713,2
 927.26, 687.88,    0, 2551,1
 977.97, 752.21,    0, 2770,2
 956.02, 732.28,    0, 3253,2
 916.10, 714.03,    0, 2947,1
 920.39, 693.59,    0, 1878,1
 945.62, 756.52,    0, 1692,1
 957.50, 735.91,    0, 2480,2
 946.66, 750.14,    0, 2705,2
 895.12, 712.11,    0, 3948,1
 941.17, 742.98,    0, 2998,2
 908.04, 709.05,    0, 2476,1
 897.00, 747.29,    0, 2109,1
 918.06, 696.30,    0, 3928,1
 914.76, 698.21,    0, 2257,1
 946.98, 780.65,    0, 1882,2
 916.37, 694.70,    0, 2360,1
