 855.98, 634.21,    0, 3096,2
 881.00, 720.89,    0, 1542,1
 885.45, 717.82,    0, 3562,1
 891.82, 694.23,    0, 3085,1
 854.50, 638.33,    0, 3048,2
 886.35, 666.46,    0, 2905,1
 845.22, 636.71,    0, 1103,2
 875.60, 681.57,    0, 5472,1
 879.44, 664.85,    0, 4058,1
 826.96, 676.64,    0, 1018,2
 854.54, 639.75,    0, 4468,2
 866.15, 681.47,    0, 3016,2
 858.15, 634.92,    0, 3490,2
 874.65, 725.30,    0, 2977,1
 877.07, 675.85,    0, 2227,1
 866.15, 681.47,    0, 4146,2
 836.59, 651.35,    0, 1712,2
 854.58, 663.16,    0, 4634,2
 852.11, 638.86,    0,  701,2
 907.73, 670.19,    0, 4074,1
 835.09, 671.30,    0, 2897,2
 905.07, 676.93,    0, 3304,1
 827.14, 660.26,    0, 1575,2
 866.15, 681.47,    0, 2979,2
 866.15, 681.47,    0, 4629,2
 845.50, 666.99,    0, 1761,2
 893.80, 706.87,    0, 1703,1
 834.69, 689.67,    0, 3787,1
 864.28, 633.97,    0, 1484,2
 881.73, 717.36,    0, 2895,1
 891.49, 701.56,    0, 4398,1
 885.90, 707.76,    0, 3866,1
 881.02, 643.44,    0, 1649,2
 866.15, 681.47,    0, 3186,2
 907.90, 691.32,    0, 2138,1
 845.35, 653.47,    0, 3207,2
 845.69, 649.08,    0, 3752,2
 854.87, 668.53,    0, 2732,2
 901.62, 708.23,    0, 2154,1
 853.59, 692.07,    0, 4229,1
 866.15, 681.47,    0, 4756,2
 874.90, 696.30,    0, 2620,1
 901.90, 693.33,    0, 3826,1
 911.71, 702.78,    0, 3821,1
 898.07, 704.67,    0, 3088,1
 887.38, 674.73,    0, 2816,1
 867.15, 666.80,    0, 4500,2
 866.15, 681.47,    0, 3696,2
 866.15, 681.47,    0, 3781,2
 898.08, 712.68,    0, 3331,1
 877.61, 691.28,    0, 3601,1
 834.91, 649.86,    0, 3154,2
 860.37, 650.33,    0, 2267,2
 853.70, 675.03,    0, 2229,2
 907.37, 688.80,    0, 1406,1
 850.79, 683.26,    0, 4780,2
 857.92, 631.29,    0, 3953,2
 841.56, 670.01,    0, 3508,2
 856.96, 695.77,    0, 3805,1
 862.32, 678.35,    0, 2188,2
 837.78, 645.68,    0, 3907,2
 877.83, 638.37,    0, 2609,2
 895.93, 715.10,    0, 2928,1
 914.47, 680.10,    0, 2857,1
 882.46, 660.18,    0, 3559,1
 848.81, 685.84,    0, 1620,2
 902.34, 705.40,    0, 3995,1
 839.80, 641.00,    0,  806,2
 855.81, 642.47,    0, 2446,2
 900.27, 710.68,    0, 2850,1
 863.54, 693.18,    0, 2521,1
 839.23, 659.41,    0, 3879,2
 834.42, 656.20,    0, 1978,2
 892.06, 713.74,    0, 2378,1
 896.13, 696.18,    0, 2048,1
 901.49, 696.15,    0, 3974,1
 896.83, 666.99,    0, 3052,1
 908.28, 691.33,    0, 3785,1
 866.15, 681.47,    0, 4239,2
 829.01, 692.60,    0, 4214,1
